id_cliente,age,job,marital,education,default,housing,loan
39236,35,technician,married,university.degree,no,yes,yes
39237,28,self-employed,single,university.degree,no,yes,yes
39238,28,self-employed,single,university.degree,no,yes,no
39239,31,technician,married,university.degree,no,no,no
39240,55,admin.,married,high.school,no,yes,no
39241,28,admin.,single,university.degree,no,yes,no
39242,33,admin.,married,university.degree,no,no,yes
39243,27,technician,single,university.degree,no,yes,no
39244,39,admin.,divorced,university.degree,no,yes,no
39245,46,admin.,married,university.degree,no,no,no
39246,46,admin.,married,university.degree,no,yes,no
39247,38,services,married,high.school,no,yes,no
39248,53,admin.,divorced,university.degree,no,yes,no
39249,35,technician,married,professional.course,no,no,no
39250,33,admin.,married,university.degree,no,yes,no
39251,31,admin.,single,university.degree,no,no,no
39252,31,self-employed,married,professional.course,no,yes,no
39253,28,services,single,professional.course,no,yes,no
39254,61,self-employed,divorced,university.degree,no,no,no
39255,33,admin.,married,university.degree,no,no,no
39256,23,student,single,high.school,no,no,no
39257,38,housemaid,single,high.school,no,yes,no
39258,33,admin.,married,university.degree,no,no,no
39259,26,student,single,high.school,no,no,no
39260,27,services,single,university.degree,no,no,no
39261,27,services,single,university.degree,no,yes,no
39262,80,retired,married,basic.4y,no,no,no
39263,62,technician,married,unknown,no,no,no
39264,58,retired,married,university.degree,no,yes,no
39265,73,retired,married,basic.4y,no,yes,no
39266,53,technician,married,professional.course,no,no,no
39267,30,management,married,university.degree,no,yes,no
39268,29,admin.,single,high.school,no,yes,yes
39269,62,technician,married,unknown,no,yes,no
39270,48,unemployed,married,university.degree,no,no,yes
39271,53,technician,married,professional.course,no,yes,no
39272,53,technician,married,professional.course,no,yes,yes
39273,33,admin.,single,university.degree,no,no,no
39274,58,admin.,married,university.degree,no,yes,no
39275,62,technician,married,unknown,no,no,no
39276,82,retired,married,professional.course,no,yes,no
39277,29,admin.,single,university.degree,no,no,no
39278,31,admin.,married,professional.course,no,no,no
39279,62,technician,married,unknown,no,no,no
39280,30,self-employed,married,university.degree,no,yes,no
39281,30,unemployed,single,professional.course,no,yes,no
39282,34,technician,married,professional.course,no,no,no
39283,48,unemployed,married,university.degree,no,yes,no
39284,29,admin.,single,university.degree,no,yes,no
39285,34,technician,married,professional.course,no,yes,no
39286,65,retired,married,basic.4y,no,yes,no
39287,31,unemployed,single,university.degree,no,yes,no
39288,47,self-employed,divorced,university.degree,no,no,no
39289,48,unemployed,married,university.degree,no,yes,no
39290,33,technician,single,professional.course,no,yes,no
39291,52,admin.,married,university.degree,no,yes,no
39292,46,unemployed,single,university.degree,no,no,no
39293,31,admin.,single,university.degree,no,yes,no
39294,33,technician,single,professional.course,no,yes,no
39295,27,services,single,high.school,no,yes,yes
39296,52,admin.,married,university.degree,no,no,no
39297,66,retired,married,high.school,no,no,no
39298,30,technician,single,university.degree,no,unknown,unknown
39299,66,retired,married,high.school,no,unknown,unknown
39300,23,student,single,high.school,no,no,no
39301,33,self-employed,married,university.degree,no,yes,no
39302,37,technician,married,professional.course,no,yes,yes
39303,56,retired,married,basic.4y,no,no,no
39304,59,admin.,married,university.degree,no,yes,no
39305,52,technician,married,basic.9y,no,no,no
39306,53,blue-collar,single,basic.9y,no,unknown,unknown
39307,53,technician,married,unknown,no,no,no
39308,26,admin.,married,unknown,no,no,no
39309,28,admin.,single,university.degree,no,yes,no
39310,28,admin.,single,university.degree,no,no,no
39311,28,admin.,single,university.degree,no,no,no
39312,47,services,single,unknown,no,unknown,unknown
39313,38,admin.,single,university.degree,no,yes,no
39314,43,admin.,married,high.school,no,yes,no
39315,34,admin.,single,university.degree,no,yes,no
39316,29,technician,single,professional.course,no,yes,yes
39317,24,technician,single,professional.course,no,yes,no
39318,50,management,married,university.degree,no,yes,no
39319,39,admin.,divorced,professional.course,no,no,no
39320,75,retired,married,basic.9y,no,no,no
39321,59,unemployed,married,basic.9y,no,yes,no
39322,27,admin.,single,unknown,no,yes,no
39323,30,technician,unknown,university.degree,no,no,no
39324,30,technician,unknown,university.degree,no,no,no
39325,29,admin.,single,university.degree,no,yes,no
39326,38,student,single,unknown,no,no,yes
39327,38,student,single,unknown,no,yes,no
39328,38,student,single,unknown,no,no,no
39329,39,technician,divorced,high.school,no,no,no
39330,39,technician,divorced,high.school,no,no,no
39331,36,blue-collar,divorced,high.school,no,no,no
39332,70,retired,married,unknown,no,no,no
39333,75,retired,married,basic.9y,no,no,no
39334,27,admin.,single,unknown,no,no,no
39335,30,student,single,unknown,no,no,yes
39336,37,blue-collar,married,basic.9y,no,yes,no
39337,30,student,single,unknown,no,yes,no
39338,27,admin.,single,university.degree,no,no,no
39339,27,admin.,single,unknown,no,no,no
39340,27,admin.,single,university.degree,no,no,no
39341,30,student,single,unknown,no,no,no
39342,30,student,single,unknown,no,yes,no
39343,80,retired,married,basic.4y,no,yes,no
39344,28,blue-collar,single,high.school,no,no,no
39345,41,technician,divorced,university.degree,no,no,no
39346,33,admin.,single,unknown,no,no,no
39347,28,admin.,single,university.degree,no,no,no
39348,36,admin.,single,unknown,no,yes,no
39349,78,retired,married,unknown,no,no,no
39350,66,housemaid,divorced,basic.4y,no,yes,no
39351,34,blue-collar,single,unknown,no,no,no
39352,57,blue-collar,married,basic.9y,no,no,no
39353,65,housemaid,divorced,basic.4y,unknown,no,no
39354,33,services,single,high.school,no,yes,no
39355,59,services,single,high.school,no,yes,no
39356,34,blue-collar,single,unknown,no,yes,no
39357,26,admin.,single,high.school,no,yes,no
39358,27,self-employed,single,university.degree,no,no,no
39359,26,admin.,single,university.degree,no,no,no
39360,34,admin.,divorced,high.school,no,no,no
39361,78,retired,married,basic.4y,no,yes,no
39362,28,admin.,single,university.degree,no,no,no
39363,51,admin.,married,university.degree,no,yes,yes
39364,57,blue-collar,married,basic.9y,no,no,no
39365,58,services,married,high.school,no,no,no
39366,58,services,married,high.school,no,no,no
39367,58,services,married,high.school,no,yes,no
39368,58,services,married,high.school,no,yes,no
39369,58,services,married,high.school,no,no,no
39370,36,admin.,single,university.degree,no,yes,no
39371,57,management,married,university.degree,no,no,no
39372,62,blue-collar,married,unknown,no,no,no
39373,58,services,married,high.school,no,yes,no
39374,20,services,single,unknown,no,no,no
39375,58,services,married,high.school,no,yes,no
39376,35,blue-collar,married,basic.4y,no,no,no
39377,49,technician,divorced,professional.course,no,yes,no
39378,86,retired,married,basic.4y,unknown,yes,no
39379,68,retired,divorced,basic.4y,no,yes,no
39380,59,admin.,divorced,university.degree,no,yes,no
39381,27,admin.,single,university.degree,no,yes,no
39382,47,self-employed,married,professional.course,no,yes,no
39383,34,management,married,university.degree,no,unknown,unknown
39384,27,admin.,single,university.degree,no,yes,no
39385,27,admin.,single,university.degree,no,no,no
39386,49,technician,divorced,professional.course,no,yes,no
39387,64,retired,married,basic.4y,no,yes,no
39388,56,unemployed,divorced,basic.4y,no,no,no
39389,56,unemployed,divorced,basic.4y,no,yes,no
39390,56,admin.,single,university.degree,no,no,no
39391,56,admin.,single,university.degree,no,yes,no
39392,56,admin.,single,university.degree,no,yes,no
39393,27,admin.,single,university.degree,no,yes,no
39394,32,management,married,university.degree,no,yes,no
39395,60,housemaid,married,basic.4y,no,yes,yes
39396,56,admin.,single,university.degree,no,no,yes
39397,33,admin.,single,university.degree,no,yes,no
39398,27,student,single,unknown,no,yes,no
39399,41,admin.,divorced,high.school,no,no,no
39400,27,student,single,unknown,no,yes,no
39401,35,admin.,divorced,high.school,no,yes,no
39402,27,student,single,unknown,no,no,no
39403,84,retired,divorced,basic.4y,no,no,no
39404,32,admin.,single,university.degree,no,yes,no
39405,35,admin.,divorced,high.school,no,yes,yes
39406,33,admin.,single,university.degree,no,yes,no
39407,27,technician,single,professional.course,no,no,no
39408,46,technician,married,professional.course,no,no,yes
39409,27,admin.,single,university.degree,no,no,no
39410,61,admin.,married,high.school,no,yes,no
39411,76,retired,married,basic.4y,no,no,no
39412,82,housemaid,divorced,basic.4y,no,unknown,unknown
39413,58,retired,married,basic.4y,no,no,no
39414,39,technician,married,professional.course,no,no,no
39415,53,management,divorced,university.degree,no,yes,no
39416,75,retired,married,unknown,no,yes,no
39417,53,management,divorced,university.degree,no,yes,yes
39418,53,management,divorced,university.degree,no,no,no
39419,58,housemaid,single,professional.course,no,no,yes
39420,26,unemployed,single,university.degree,no,yes,no
39421,71,retired,married,professional.course,no,no,no
39422,53,technician,married,university.degree,no,unknown,unknown
39423,71,retired,married,professional.course,no,yes,no
39424,37,technician,married,professional.course,no,yes,no
39425,54,admin.,married,high.school,no,yes,no
39426,37,management,single,university.degree,no,no,no
39427,35,admin.,married,university.degree,no,yes,no
39428,33,admin.,single,university.degree,no,yes,no
39429,58,housemaid,single,professional.course,no,yes,no
39430,62,entrepreneur,married,basic.9y,no,yes,no
39431,58,housemaid,single,professional.course,no,no,no
39432,33,admin.,single,university.degree,no,no,no
39433,48,admin.,married,professional.course,no,yes,no
39434,49,admin.,married,high.school,unknown,no,no
39435,42,housemaid,divorced,basic.4y,no,yes,no
39436,33,admin.,single,university.degree,no,yes,no
39437,58,housemaid,single,professional.course,no,no,no
39438,56,technician,married,high.school,no,no,no
39439,59,blue-collar,married,basic.4y,no,no,no
39440,33,admin.,single,university.degree,no,yes,no
39441,35,admin.,married,university.degree,no,yes,no
39442,63,technician,married,high.school,no,no,no
39443,33,management,single,university.degree,no,no,no
39444,26,admin.,single,university.degree,no,yes,yes
39445,80,housemaid,married,basic.4y,no,yes,yes
39446,49,admin.,married,university.degree,no,yes,yes
39447,20,student,single,basic.4y,no,yes,yes
39448,20,student,single,basic.4y,no,yes,yes
39449,53,entrepreneur,married,basic.4y,no,yes,yes
39450,36,admin.,single,basic.9y,no,yes,yes
39451,48,admin.,married,university.degree,no,yes,no
39452,48,admin.,married,university.degree,no,no,no
39453,74,retired,married,university.degree,no,no,no
39454,48,admin.,married,university.degree,no,yes,yes
39455,48,admin.,married,university.degree,no,yes,no
39456,35,admin.,married,university.degree,no,yes,no
39457,37,admin.,married,university.degree,no,yes,yes
39458,46,services,single,basic.4y,no,no,no
39459,58,admin.,married,professional.course,no,yes,no
39460,22,services,single,high.school,no,no,no
39461,35,services,married,professional.course,no,yes,no
39462,68,retired,married,basic.4y,no,yes,no
39463,41,admin.,married,university.degree,no,yes,no
39464,68,retired,married,university.degree,no,yes,no
39465,55,technician,married,professional.course,no,yes,no
39466,50,technician,single,university.degree,no,yes,no
39467,82,retired,divorced,basic.4y,no,yes,yes
39468,25,self-employed,single,unknown,no,no,no
39469,29,admin.,single,university.degree,no,yes,no
39470,25,self-employed,single,unknown,no,no,no
39471,54,admin.,married,high.school,no,no,no
39472,82,retired,divorced,basic.4y,no,no,no
39473,74,retired,divorced,basic.4y,no,yes,no
39474,74,retired,divorced,basic.4y,no,no,yes
39475,74,retired,married,basic.4y,no,no,no
39476,85,housemaid,married,basic.4y,unknown,no,no
39477,85,housemaid,married,basic.4y,unknown,yes,no
39478,85,housemaid,married,basic.4y,unknown,no,no
39479,75,retired,divorced,high.school,no,no,no
39480,85,housemaid,married,basic.4y,unknown,yes,no
39481,70,retired,married,basic.4y,no,yes,no
39482,45,management,married,unknown,no,yes,no
39483,61,retired,married,high.school,no,yes,no
39484,49,admin.,divorced,high.school,no,no,no
39485,66,retired,divorced,basic.4y,no,yes,no
39486,57,housemaid,married,basic.4y,no,yes,no
39487,80,retired,divorced,basic.4y,no,yes,no
39488,80,retired,divorced,basic.4y,no,yes,no
39489,80,retired,divorced,basic.4y,no,yes,no
39490,80,retired,divorced,basic.4y,no,yes,yes
39491,57,housemaid,married,basic.4y,no,no,no
39492,58,unemployed,married,basic.9y,no,yes,no
39493,53,housemaid,married,university.degree,no,yes,no
39494,80,retired,divorced,basic.4y,no,yes,no
39495,57,retired,married,high.school,no,yes,no
39496,77,retired,married,high.school,no,yes,no
39497,59,retired,divorced,high.school,no,yes,no
39498,44,admin.,married,high.school,no,yes,no
39499,80,retired,divorced,basic.4y,no,yes,yes
39500,32,admin.,single,university.degree,no,yes,yes
39501,43,admin.,divorced,university.degree,no,no,no
39502,41,admin.,married,university.degree,no,yes,no
39503,63,housemaid,married,basic.9y,no,yes,no
39504,47,admin.,married,high.school,no,yes,no
39505,73,retired,single,professional.course,no,no,no
39506,26,student,single,high.school,no,yes,yes
39507,25,admin.,single,university.degree,no,no,yes
39508,62,technician,married,unknown,no,yes,no
39509,71,retired,married,basic.4y,no,no,no
39510,29,admin.,single,university.degree,no,yes,no
39511,46,admin.,married,high.school,no,no,no
39512,38,management,divorced,university.degree,no,yes,no
